Worker_ID,Zone,Temperature,Gas_Level,Humidity,Machine_Vibration,Noise_Level,Worker_Fatigue,PPE_Status,Risk_Level
Worker-3219,Assembly Line,45.84,61.62,15.21,5.06,105.89,44.03,Missing,WARNING
Worker-3220,Steel Furnace,41.6,61.82,10.0,7.85,74.44,70.18,Missing,WARNING
Worker-3221,Chemical Plant,34.54,37.48,47.68,3.65,67.15,32.25,Missing,SAFE
Worker-3222,Assembly Line,51.52,48.29,69.83,8.06,79.28,71.87,Missing,WARNING
Worker-3223,Refinery Zone,20.0,23.64,55.37,8.13,74.55,34.23,Missing,WARNING
Worker-3224,Power Station,74.7,49.65,61.69,5.53,91.99,34.71,Available,WARNING
Worker-3225,Chemical Plant,59.69,28.92,35.47,1.85,71.28,50.2,Missing,WARNING
Worker-3226,Assembly Line,76.44,33.03,36.93,5.57,73.13,87.08,Missing,WARNING
Worker-3227,Mining Area,52.28,23.21,89.75,2.36,86.23,90.04,Missing,WARNING
Worker-3228,Mining Area,60.72,54.13,76.5,8.03,57.54,43.78,Available,WARNING
Worker-3229,Mining Area,68.4,16.32,64.99,1.39,66.38,26.2,Missing,WARNING
Worker-3230,Assembly Line,34.54,52.12,82.82,8.99,84.03,32.06,Available,SAFE
Worker-3231,Refinery Zone,39.6,55.3,87.93,7.43,40.0,12.56,Available,SAFE
Worker-3232,Power Station,56.96,6.52,84.57,6.86,62.26,29.92,Missing,WARNING
Worker-3233,Refinery Zone,50.46,20.02,34.94,3.94,71.25,35.76,Available,SAFE
Worker-3234,Mining Area,46.73,20.85,68.53,8.44,104.8,20.84,Available,SAFE
Worker-3235,Refinery Zone,75.27,15.31,83.82,7.56,96.42,65.37,Available,WARNING
Worker-3236,Chemical Plant,49.21,30.43,81.89,5.63,97.66,83.77,Available,SAFE
Worker-3237,Assembly Line,34.26,49.78,78.84,7.98,95.49,20.59,Available,SAFE
Worker-3238,Power Station,25.37,69.62,44.33,7.16,90.71,35.07,Available,SAFE
Worker-3239,Refinery Zone,49.83,25.47,73.83,4.18,63.19,86.54,Missing,WARNING
Worker-3240,Mining Area,20.0,20.44,51.39,7.16,102.36,61.21,Available,SAFE
Worker-3241,Refinery Zone,69.8,31.63,56.23,3.88,66.77,46.93,Missing,WARNING
Worker-3242,Mining Area,44.78,12.86,59.32,6.99,117.32,15.65,Available,SAFE
Worker-3243,Chemical Plant,58.6,52.01,65.85,2.07,67.75,44.68,Available,SAFE
Worker-3244,Power Station,57.69,1.46,79.42,4.31,46.93,83.17,Available,WARNING
Worker-3245,Chemical Plant,26.52,59.48,78.58,4.48,66.24,55.54,Available,SAFE
Worker-3246,Power Station,25.19,77.31,55.53,2.93,40.0,34.16,Available,SAFE
Worker-3247,Refinery Zone,42.51,35.73,63.58,6.31,73.61,76.93,Available,SAFE
Worker-3248,Chemical Plant,51.87,74.13,52.22,5.85,49.76,81.71,Available,WARNING
Worker-3249,Assembly Line,47.09,29.17,47.66,7.39,91.93,74.88,Available,SAFE
Worker-3250,Chemical Plant,56.89,59.23,62.63,3.27,71.49,14.98,Available,SAFE
Worker-3251,Mining Area,63.15,35.66,67.4,1.03,58.92,19.33,Missing,WARNING
Worker-3252,Assembly Line,35.11,39.1,43.92,5.71,90.96,25.66,Available,SAFE
Worker-3253,Refinery Zone,46.99,0.0,51.18,3.67,80.11,88.76,Missing,WARNING
Worker-3254,Mining Area,55.15,42.27,60.27,3.59,80.03,77.22,Missing,WARNING
Worker-3255,Refinery Zone,37.7,28.28,53.36,2.81,103.52,65.35,Missing,WARNING
Worker-3256,Mining Area,35.99,54.32,41.87,4.42,60.49,74.89,Available,SAFE
Worker-3257,Chemical Plant,59.32,76.38,45.33,2.32,57.2,44.88,Missing,CRITICAL
Worker-3258,Chemical Plant,46.82,39.86,67.21,1.81,102.94,85.66,Missing,WARNING
Worker-3259,Assembly Line,57.26,57.23,20.68,5.31,83.87,53.54,Missing,WARNING
Worker-3260,Chemical Plant,55.34,41.02,43.0,6.27,91.02,68.54,Missing,WARNING
Worker-3261,Mining Area,39.43,21.41,62.89,2.95,92.46,20.44,Available,SAFE
Worker-3262,Assembly Line,87.33,71.97,83.0,1.62,45.79,22.34,Available,WARNING
Worker-3263,Assembly Line,34.39,46.87,39.98,4.6,107.01,75.02,Available,SAFE
Worker-3264,Power Station,71.76,44.89,100.0,7.85,77.89,61.62,Missing,CRITICAL
Worker-3265,Steel Furnace,64.16,57.77,57.18,6.19,85.28,17.33,Missing,WARNING
Worker-3266,Chemical Plant,28.36,0.48,61.01,7.58,100.25,11.62,Available,SAFE
Worker-3267,Power Station,58.89,42.95,94.94,5.09,63.62,49.1,Missing,WARNING
Worker-3268,Steel Furnace,27.28,65.42,47.3,4.56,84.22,65.76,Available,SAFE
Worker-3269,Assembly Line,52.18,58.47,42.79,2.1,102.08,28.43,Missing,WARNING
Worker-3270,Chemical Plant,76.67,58.07,78.51,7.93,102.1,40.56,Available,WARNING
Worker-3271,Chemical Plant,37.47,31.38,54.56,6.65,62.56,86.03,Available,SAFE
Worker-3272,Power Station,37.63,61.86,54.5,9.74,68.44,56.71,Missing,WARNING
Worker-3273,Assembly Line,50.85,35.92,76.94,3.35,70.55,43.42,Available,SAFE
Worker-3274,Assembly Line,59.75,45.31,64.22,3.0,95.92,44.29,Available,WARNING
Worker-3275,Refinery Zone,46.05,52.7,54.74,5.79,104.47,46.46,Available,SAFE
Worker-3276,Chemical Plant,56.87,56.42,10.0,4.06,100.68,25.05,Missing,WARNING
Worker-3277,Mining Area,42.44,55.19,72.79,8.12,92.86,89.63,Available,WARNING
Worker-3278,Refinery Zone,57.24,51.32,68.32,7.95,53.18,33.09,Missing,CRITICAL
Worker-3279,Assembly Line,57.56,63.09,49.71,7.13,93.21,35.86,Available,WARNING
Worker-3280,Power Station,41.09,87.1,29.57,2.46,110.27,25.13,Missing,WARNING
Worker-3281,Assembly Line,47.92,27.57,58.55,7.64,60.25,23.41,Missing,WARNING
Worker-3282,Assembly Line,31.48,25.8,32.54,4.17,64.92,71.93,Available,SAFE
Worker-3283,Power Station,34.03,49.85,52.58,9.41,119.56,34.59,Available,SAFE
Worker-3284,Chemical Plant,59.16,68.11,64.67,5.42,71.78,67.71,Missing,WARNING
Worker-3285,Refinery Zone,38.37,28.85,25.46,5.5,91.43,41.79,Missing,WARNING
Worker-3286,Chemical Plant,41.93,101.0,23.37,1.85,56.98,28.73,Missing,WARNING
Worker-3287,Mining Area,36.76,42.98,34.81,5.49,82.14,41.46,Missing,SAFE
Worker-3288,Assembly Line,35.99,70.41,95.11,4.9,68.38,77.42,Available,WARNING
Worker-3289,Refinery Zone,30.51,88.65,70.42,6.95,75.09,86.92,Available,WARNING
Worker-3290,Mining Area,43.96,11.84,54.59,9.71,87.47,18.25,Missing,WARNING
Worker-3291,Chemical Plant,43.16,67.56,67.67,9.8,57.44,19.47,Missing,WARNING
Worker-3292,Mining Area,25.21,41.07,49.52,3.16,81.73,26.69,Available,SAFE
Worker-3293,Steel Furnace,60.8,48.71,45.95,6.07,75.35,77.79,Available,WARNING
Worker-3294,Assembly Line,53.89,26.19,80.53,3.25,120.0,38.24,Available,SAFE
Worker-3295,Mining Area,47.63,66.89,58.17,9.54,53.94,45.58,Missing,WARNING
Worker-3296,Chemical Plant,38.89,60.18,83.29,9.29,79.8,51.29,Missing,WARNING
Worker-3297,Assembly Line,32.16,21.13,54.67,3.89,65.16,92.35,Available,SAFE
Worker-3298,Refinery Zone,32.95,90.76,100.0,1.5,67.93,70.94,Missing,WARNING
Worker-3299,Refinery Zone,61.61,77.64,24.45,6.59,84.52,44.86,Available,WARNING
Worker-3300,Steel Furnace,51.6,24.42,55.17,8.36,69.22,66.11,Available,SAFE
Worker-3301,Steel Furnace,27.78,90.97,92.11,7.66,57.49,53.37,Available,WARNING
Worker-3302,Refinery Zone,63.49,36.58,76.29,1.49,120.0,58.79,Available,WARNING
Worker-3303,Assembly Line,47.59,51.16,49.51,4.23,83.83,29.82,Missing,SAFE
Worker-3304,Chemical Plant,56.37,1.13,78.06,4.95,40.0,34.36,Missing,WARNING
Worker-3305,Assembly Line,49.3,78.13,61.15,1.2,70.07,94.46,Missing,WARNING
Worker-3306,Chemical Plant,53.69,23.23,62.79,1.73,51.01,75.18,Available,SAFE
Worker-3307,Mining Area,32.94,49.13,63.17,9.29,98.51,87.91,Available,WARNING
Worker-3308,Mining Area,20.92,43.1,44.79,7.54,92.4,81.17,Available,WARNING
Worker-3309,Assembly Line,34.44,67.14,29.4,5.42,40.29,24.23,Available,SAFE
Worker-3310,Steel Furnace,55.13,0.0,86.45,5.66,77.62,29.62,Missing,WARNING
Worker-3311,Refinery Zone,61.39,59.99,81.98,2.32,47.68,39.06,Available,SAFE
Worker-3312,Refinery Zone,70.76,60.98,100.0,4.74,65.65,16.12,Available,WARNING
Worker-3313,Chemical Plant,65.68,35.85,62.49,1.46,76.93,54.81,Available,SAFE
Worker-3314,Refinery Zone,42.94,40.5,59.85,7.83,93.87,15.47,Available,SAFE
Worker-3315,Assembly Line,71.41,23.99,52.16,1.58,58.5,65.36,Available,SAFE
Worker-3316,Assembly Line,48.6,72.59,10.0,8.36,84.84,25.48,Available,WARNING
Worker-3317,Steel Furnace,31.55,74.91,78.27,3.21,86.37,75.53,Available,WARNING
Worker-3318,Chemical Plant,35.71,63.81,44.65,8.96,103.91,31.43,Available,SAFE
Worker-3319,Refinery Zone,76.49,27.34,61.38,4.36,96.08,83.7,Available,WARNING
Worker-3320,Mining Area,37.25,39.17,88.96,1.28,69.42,59.8,Available,SAFE
Worker-3321,Assembly Line,55.58,48.89,39.93,4.96,55.62,40.34,Available,SAFE
Worker-3322,Power Station,56.91,78.09,73.71,9.31,86.09,46.63,Available,CRITICAL
Worker-3323,Chemical Plant,49.29,90.11,58.03,8.06,101.86,89.06,Available,CRITICAL
Worker-3324,Assembly Line,58.11,63.39,19.77,1.4,93.58,41.38,Available,WARNING
Worker-3325,Chemical Plant,22.76,44.86,60.67,6.27,48.94,30.39,Available,SAFE
Worker-3326,Assembly Line,58.08,49.76,83.02,9.35,73.27,17.85,Missing,CRITICAL
Worker-3327,Refinery Zone,44.18,22.07,28.8,3.94,112.09,64.48,Missing,WARNING
Worker-3328,Mining Area,47.34,42.5,54.52,3.11,66.82,94.67,Available,SAFE
Worker-3329,Refinery Zone,50.72,65.45,68.05,9.04,72.59,46.89,Available,SAFE
Worker-3330,Mining Area,51.95,46.82,59.28,8.63,81.91,35.67,Available,SAFE
Worker-3331,Chemical Plant,28.86,34.71,72.22,5.6,52.34,29.65,Available,SAFE
Worker-3332,Mining Area,20.0,12.53,75.13,4.08,70.9,66.77,Available,SAFE
Worker-3333,Chemical Plant,43.59,54.99,36.59,3.4,95.64,58.8,Missing,WARNING
Worker-3334,Steel Furnace,44.43,54.65,48.2,6.79,45.4,54.03,Missing,SAFE
Worker-3335,Steel Furnace,39.2,84.23,44.95,5.46,79.31,89.12,Missing,WARNING
Worker-3336,Power Station,40.53,63.15,97.83,4.06,81.01,15.51,Available,SAFE
Worker-3337,Assembly Line,82.8,48.37,48.11,5.87,52.1,34.98,Available,SAFE
Worker-3338,Power Station,54.82,35.08,59.7,9.58,51.59,63.13,Available,SAFE
Worker-3339,Steel Furnace,36.97,87.26,43.26,5.16,80.67,87.8,Available,WARNING
Worker-3340,Refinery Zone,42.17,9.28,87.15,8.42,71.6,74.54,Missing,WARNING
Worker-3341,Steel Furnace,35.58,40.06,86.69,7.32,52.66,92.03,Available,WARNING
Worker-3342,Assembly Line,76.92,26.38,36.41,5.15,77.65,56.31,Available,SAFE
Worker-3343,Chemical Plant,42.88,56.91,60.67,3.18,82.64,26.29,Available,SAFE
Worker-3344,Steel Furnace,42.77,16.75,59.11,9.9,67.23,66.96,Available,SAFE
Worker-3345,Refinery Zone,37.95,53.01,23.59,9.05,70.42,25.41,Missing,WARNING
Worker-3346,Assembly Line,79.76,17.85,85.71,3.08,76.09,42.08,Missing,WARNING
Worker-3347,Refinery Zone,47.1,81.33,52.22,7.78,73.38,92.64,Available,WARNING
Worker-3348,Steel Furnace,60.16,53.52,28.55,1.13,76.98,65.54,Available,SAFE
Worker-3349,Refinery Zone,67.68,44.08,10.0,3.58,82.76,50.53,Missing,WARNING
Worker-3350,Power Station,20.0,69.38,45.35,1.45,56.85,50.38,Missing,SAFE
Worker-3351,Assembly Line,46.5,39.93,36.0,5.9,64.78,92.77,Available,SAFE
Worker-3352,Steel Furnace,43.77,93.43,74.62,9.03,92.05,27.4,Available,WARNING
Worker-3353,Power Station,38.53,64.44,57.79,9.34,79.45,91.92,Available,SAFE
Worker-3354,Refinery Zone,47.41,44.55,100.0,7.25,61.67,92.3,Missing,WARNING
Worker-3355,Power Station,34.86,62.35,48.1,6.8,69.17,25.36,Available,SAFE
Worker-3356,Refinery Zone,52.56,37.12,74.3,4.58,40.0,16.29,Missing,SAFE
Worker-3357,Mining Area,27.42,1.28,53.84,4.41,88.88,76.55,Missing,WARNING
Worker-3358,Chemical Plant,56.0,60.91,84.37,5.58,68.0,33.61,Available,SAFE
Worker-3359,Steel Furnace,29.79,26.91,53.98,1.57,68.22,85.52,Available,SAFE
Worker-3360,Power Station,47.12,62.58,52.65,9.12,82.91,53.04,Available,SAFE
Worker-3361,Power Station,42.17,43.03,52.51,3.12,71.76,32.58,Missing,SAFE
Worker-3362,Power Station,56.64,17.92,53.62,8.88,95.31,38.91,Available,WARNING
Worker-3363,Assembly Line,36.13,18.72,28.1,7.06,101.25,30.14,Available,SAFE
Worker-3364,Mining Area,30.0,77.93,100.0,7.18,41.27,30.29,Available,WARNING
Worker-3365,Steel Furnace,52.7,64.42,48.52,2.42,114.75,55.32,Available,SAFE
Worker-3366,Steel Furnace,41.2,14.91,91.82,2.73,61.79,79.86,Missing,WARNING
Worker-3367,Assembly Line,35.77,0.0,71.96,3.77,100.98,42.83,Available,SAFE
Worker-3368,Steel Furnace,57.05,3.84,84.39,6.22,56.91,22.39,Available,SAFE
Worker-3369,Chemical Plant,29.43,27.32,67.08,5.56,40.0,74.13,Missing,SAFE
Worker-3370,Mining Area,25.61,19.57,79.83,4.41,87.02,73.48,Available,SAFE
Worker-3371,Assembly Line,49.45,55.66,73.91,7.84,97.55,93.25,Missing,WARNING
Worker-3372,Mining Area,34.24,42.15,47.8,3.65,73.95,59.88,Missing,SAFE
Worker-3373,Chemical Plant,61.64,16.52,53.85,9.1,99.88,16.79,Available,WARNING
Worker-3374,Refinery Zone,49.92,53.49,36.39,3.75,54.12,78.97,Available,SAFE
Worker-3375,Power Station,37.58,69.1,39.0,5.22,80.38,94.9,Available,SAFE
Worker-3376,Steel Furnace,37.22,30.5,38.43,8.12,84.65,35.43,Available,SAFE
Worker-3377,Assembly Line,41.63,18.54,55.24,4.34,66.78,82.41,Available,SAFE
Worker-3378,Chemical Plant,40.86,80.29,70.17,4.07,108.25,71.7,Available,WARNING
Worker-3379,Refinery Zone,59.85,83.13,90.66,4.46,94.76,83.87,Missing,CRITICAL
Worker-3380,Power Station,32.44,36.19,26.7,8.34,101.86,46.62,Missing,WARNING
Worker-3381,Assembly Line,26.53,72.07,50.1,6.46,49.31,65.84,Available,SAFE
Worker-3382,Refinery Zone,48.18,45.85,68.79,2.06,78.89,15.22,Missing,SAFE
Worker-3383,Steel Furnace,33.12,34.7,99.21,6.18,120.0,73.34,Available,SAFE
Worker-3384,Mining Area,39.93,25.05,45.35,5.9,63.93,57.03,Available,SAFE
Worker-3385,Chemical Plant,56.19,20.98,77.86,5.68,70.23,39.55,Available,SAFE
Worker-3386,Refinery Zone,32.37,24.8,54.99,1.41,65.03,76.42,Missing,WARNING
Worker-3387,Steel Furnace,44.49,42.94,22.48,3.54,105.41,33.39,Missing,WARNING
Worker-3388,Steel Furnace,40.07,42.29,89.18,7.28,80.39,87.14,Available,WARNING
Worker-3389,Assembly Line,48.47,52.74,21.35,5.56,70.0,52.68,Missing,SAFE
Worker-3390,Chemical Plant,26.94,55.58,48.58,6.58,115.95,30.37,Missing,WARNING
Worker-3391,Steel Furnace,23.89,37.04,59.31,3.02,96.39,13.5,Available,SAFE
Worker-3392,Power Station,28.84,61.58,60.38,3.6,80.46,65.9,Missing,SAFE
Worker-3393,Steel Furnace,57.16,30.78,81.92,1.66,81.69,39.61,Missing,WARNING
Worker-3394,Mining Area,57.35,76.52,49.34,3.37,52.34,62.14,Available,WARNING
Worker-3395,Assembly Line,25.42,18.43,51.69,2.76,48.27,91.82,Available,SAFE
Worker-3396,Refinery Zone,20.0,16.61,72.85,7.17,49.57,49.74,Missing,WARNING
Worker-3397,Mining Area,44.26,53.56,41.08,3.9,118.27,16.57,Available,SAFE
Worker-3398,Mining Area,64.76,40.46,60.96,8.93,69.37,28.49,Available,WARNING
Worker-3399,Chemical Plant,53.29,28.92,44.68,4.4,62.82,43.36,Available,SAFE
Worker-3400,Mining Area,49.46,68.46,77.42,9.59,40.0,19.62,Available,SAFE
Worker-3401,Chemical Plant,41.32,17.45,62.87,1.7,66.64,14.93,Missing,SAFE
Worker-3402,Assembly Line,53.88,44.52,22.08,9.98,55.66,55.22,Missing,WARNING
Worker-3403,Steel Furnace,23.91,6.59,61.12,4.95,46.93,33.02,Missing,SAFE
Worker-3404,Steel Furnace,37.67,23.04,45.93,2.38,75.28,90.55,Missing,WARNING
Worker-3405,Power Station,34.2,46.77,52.39,7.65,78.35,73.75,Available,SAFE
Worker-3406,Refinery Zone,64.32,65.95,64.77,2.23,66.33,38.86,Available,SAFE
Worker-3407,Power Station,45.07,62.43,45.49,6.67,74.26,16.69,Available,SAFE
Worker-3408,Chemical Plant,36.76,26.51,46.4,8.62,85.07,21.21,Missing,WARNING
Worker-3409,Power Station,43.55,34.29,65.23,3.81,66.71,70.97,Missing,SAFE
Worker-3410,Steel Furnace,42.2,9.88,53.06,7.92,41.41,74.77,Missing,WARNING
Worker-3411,Assembly Line,56.76,45.72,42.4,6.52,58.99,62.81,Missing,WARNING
Worker-3412,Chemical Plant,46.84,32.11,87.37,8.27,61.11,56.93,Missing,WARNING
Worker-3413,Refinery Zone,32.45,65.73,70.41,3.68,74.21,28.97,Available,SAFE
Worker-3414,Steel Furnace,49.34,9.42,62.61,3.73,85.82,64.28,Missing,SAFE
Worker-3415,Assembly Line,64.74,87.38,68.2,4.87,54.24,11.58,Available,WARNING
Worker-3416,Power Station,49.06,45.55,65.62,1.87,73.19,72.26,Available,SAFE
Worker-3417,Power Station,39.93,30.6,98.35,7.98,104.28,62.3,Available,WARNING
Worker-3418,Assembly Line,56.98,49.53,29.89,2.46,69.76,44.0,Available,SAFE
Worker-3419,Chemical Plant,22.71,57.32,66.49,7.85,51.65,38.23,Missing,WARNING
Worker-3420,Refinery Zone,31.83,49.27,56.2,9.98,85.13,93.18,Available,SAFE
Worker-3421,Assembly Line,32.16,47.25,63.37,9.75,79.6,61.71,Missing,WARNING
Worker-3422,Assembly Line,77.88,109.03,47.22,6.72,40.0,89.3,Available,CRITICAL
Worker-3423,Assembly Line,60.92,52.12,61.17,4.13,97.58,64.36,Missing,WARNING
Worker-3424,Steel Furnace,32.75,42.36,61.97,8.57,70.48,65.14,Available,SAFE
Worker-3425,Power Station,70.84,59.47,42.95,9.66,72.05,46.75,Available,WARNING
Worker-3426,Refinery Zone,50.82,96.26,50.77,9.83,82.7,72.64,Missing,CRITICAL
Worker-3427,Steel Furnace,80.32,30.37,62.9,1.66,56.1,56.31,Available,SAFE
Worker-3428,Mining Area,60.7,48.68,41.29,9.0,91.81,58.73,Missing,CRITICAL
Worker-3429,Steel Furnace,27.79,54.22,75.47,5.4,66.53,23.93,Available,SAFE
Worker-3430,Chemical Plant,63.42,73.15,51.43,2.51,49.34,26.49,Missing,CRITICAL
Worker-3431,Refinery Zone,51.7,42.37,44.93,9.56,97.09,64.88,Missing,WARNING
Worker-3432,Steel Furnace,20.0,0.0,31.25,4.48,65.39,54.87,Missing,SAFE
Worker-3433,Power Station,68.89,49.26,87.21,6.2,57.28,91.76,Available,WARNING
Worker-3434,Assembly Line,57.27,39.16,69.46,6.89,97.04,17.2,Missing,WARNING
Worker-3435,Steel Furnace,20.0,62.56,99.09,9.18,50.11,48.89,Missing,WARNING
Worker-3436,Steel Furnace,45.47,49.13,52.18,7.44,66.44,14.28,Missing,WARNING
Worker-3437,Refinery Zone,27.28,43.35,91.37,5.13,66.62,23.89,Missing,WARNING
Worker-3438,Refinery Zone,34.28,11.54,62.78,6.47,60.79,15.28,Available,SAFE
Worker-3439,Refinery Zone,22.0,1.46,73.42,4.11,40.0,45.39,Available,SAFE
Worker-3440,Assembly Line,37.71,55.7,62.25,3.75,120.0,71.84,Missing,WARNING
Worker-3441,Power Station,27.04,112.67,81.25,9.75,86.79,63.49,Available,WARNING
Worker-3442,Mining Area,22.77,48.93,61.42,7.72,56.92,45.04,Missing,WARNING
Worker-3443,Mining Area,43.12,96.78,25.19,4.44,64.56,39.73,Available,SAFE
Worker-3444,Refinery Zone,32.58,52.88,65.34,5.92,61.41,46.57,Available,SAFE
Worker-3445,Power Station,40.71,17.09,65.5,7.32,79.09,15.09,Missing,WARNING
Worker-3446,Refinery Zone,27.67,64.0,40.06,7.98,62.89,65.13,Available,SAFE
Worker-3447,Power Station,68.79,71.39,53.52,6.7,44.18,64.11,Missing,CRITICAL
Worker-3448,Chemical Plant,34.92,68.03,53.36,7.03,105.03,48.74,Available,SAFE
Worker-3449,Assembly Line,56.79,89.94,50.72,2.68,83.1,93.17,Missing,CRITICAL
Worker-3450,Assembly Line,30.46,66.1,77.98,8.6,120.0,71.99,Available,SAFE
Worker-3451,Mining Area,37.94,58.53,52.4,1.62,77.32,70.65,Missing,SAFE
Worker-3452,Steel Furnace,45.94,35.62,52.41,1.4,96.53,70.68,Available,SAFE
Worker-3453,Power Station,47.63,53.68,30.85,1.14,83.47,69.05,Available,SAFE
Worker-3454,Steel Furnace,52.96,35.04,100.0,7.79,40.0,76.25,Missing,WARNING
Worker-3455,Steel Furnace,53.12,49.41,71.01,6.97,92.36,18.82,Available,SAFE
Worker-3456,Refinery Zone,42.25,17.66,74.34,8.23,63.71,90.36,Missing,WARNING
Worker-3457,Refinery Zone,22.53,31.52,44.02,8.26,95.57,55.39,Available,SAFE
Worker-3458,Refinery Zone,35.0,66.85,100.0,9.49,82.12,32.66,Available,SAFE
Worker-3459,Mining Area,57.92,62.34,31.56,2.71,86.72,83.64,Missing,WARNING
Worker-3460,Mining Area,31.74,62.35,40.55,2.43,117.67,55.21,Missing,WARNING
Worker-3461,Mining Area,37.29,38.05,100.0,1.42,57.31,44.18,Available,SAFE
Worker-3462,Chemical Plant,52.49,31.95,37.22,1.9,71.09,35.32,Missing,SAFE
Worker-3463,Mining Area,36.92,74.62,53.61,6.0,52.32,12.51,Missing,WARNING
Worker-3464,Assembly Line,24.96,85.65,77.35,4.08,103.6,55.02,Available,WARNING
Worker-3465,Assembly Line,68.03,23.41,44.36,6.79,78.13,68.42,Missing,WARNING
Worker-3466,Assembly Line,58.59,37.2,53.45,9.14,81.92,47.47,Missing,CRITICAL
Worker-3467,Refinery Zone,57.45,59.78,10.0,9.24,77.56,29.62,Available,WARNING
Worker-3468,Steel Furnace,33.69,11.88,69.26,3.32,67.87,92.5,Missing,WARNING
Worker-3469,Chemical Plant,53.62,28.23,88.32,2.96,95.02,85.88,Available,WARNING
Worker-3470,Assembly Line,57.79,54.81,64.77,4.29,95.86,65.47,Available,WARNING
Worker-3471,Mining Area,29.24,25.49,29.95,5.35,73.75,91.31,Available,SAFE
Worker-3472,Chemical Plant,36.99,73.16,62.81,2.9,81.86,13.38,Available,SAFE
Worker-3473,Mining Area,62.31,41.92,100.0,1.22,66.04,31.24,Available,WARNING
Worker-3474,Refinery Zone,74.97,20.63,70.35,4.28,62.15,79.48,Available,WARNING
Worker-3475,Assembly Line,49.36,28.74,78.74,4.62,61.88,66.55,Available,SAFE
Worker-3476,Steel Furnace,24.82,68.79,48.17,2.73,74.86,46.08,Available,SAFE
Worker-3477,Mining Area,43.85,76.62,80.06,3.78,79.64,69.56,Missing,WARNING
Worker-3478,Refinery Zone,40.12,54.9,57.39,4.58,70.06,47.49,Available,SAFE
Worker-3479,Assembly Line,57.27,51.08,78.04,1.84,66.26,13.56,Missing,WARNING
Worker-3480,Assembly Line,34.31,45.16,77.08,3.17,70.37,70.01,Missing,SAFE
Worker-3481,Refinery Zone,42.58,43.25,84.53,4.69,79.15,62.47,Available,SAFE
Worker-3482,Mining Area,46.95,49.48,72.4,5.52,58.73,73.41,Available,SAFE
Worker-3483,Chemical Plant,28.69,44.6,53.74,5.66,120.0,84.71,Available,SAFE
Worker-3484,Steel Furnace,43.32,68.78,79.98,5.68,40.0,90.78,Missing,WARNING
Worker-3485,Assembly Line,25.33,67.01,100.0,6.76,86.14,59.75,Missing,WARNING
Worker-3486,Refinery Zone,32.55,0.0,73.14,2.39,70.05,14.84,Missing,SAFE
Worker-3487,Assembly Line,24.39,43.05,74.55,4.46,72.02,17.91,Missing,SAFE
Worker-3488,Assembly Line,44.71,0.0,57.14,8.53,48.11,84.17,Missing,WARNING
Worker-3489,Power Station,54.89,5.97,80.25,7.45,66.82,18.54,Available,SAFE
Worker-3490,Mining Area,32.01,51.97,45.36,2.56,63.87,62.39,Available,SAFE
Worker-3491,Mining Area,26.03,51.21,59.46,1.87,78.37,20.25,Available,SAFE
Worker-3492,Assembly Line,49.91,46.43,72.16,5.0,76.95,47.05,Missing,SAFE
Worker-3493,Mining Area,73.92,45.0,79.0,1.26,68.09,47.38,Available,SAFE
Worker-3494,Steel Furnace,81.99,51.33,49.3,5.36,41.97,68.39,Missing,WARNING
Worker-3495,Mining Area,56.16,66.4,50.74,2.76,88.45,36.69,Missing,WARNING
Worker-3496,Steel Furnace,62.47,41.05,70.37,3.45,83.22,60.44,Available,SAFE
Worker-3497,Refinery Zone,36.22,36.89,43.37,7.01,83.58,65.08,Missing,WARNING
Worker-3498,Steel Furnace,39.91,52.3,68.91,6.96,87.43,45.85,Available,SAFE
Worker-3499,Refinery Zone,58.9,68.82,84.07,5.04,85.68,20.31,Available,SAFE
Worker-3500,Steel Furnace,20.23,55.38,56.62,4.45,74.19,78.75,Available,SAFE
Worker-3501,Chemical Plant,41.22,45.55,23.2,5.3,69.68,44.4,Available,SAFE
Worker-3502,Mining Area,57.83,56.18,48.1,5.49,75.82,20.66,Available,SAFE
Worker-3503,Assembly Line,88.95,91.15,61.05,3.59,78.2,30.47,Missing,CRITICAL
Worker-3504,Mining Area,50.43,31.88,78.08,1.37,106.39,74.84,Available,SAFE
Worker-3505,Steel Furnace,49.99,47.54,26.38,4.43,89.95,24.95,Available,SAFE
Worker-3506,Refinery Zone,59.39,70.74,50.67,1.69,66.82,87.52,Missing,CRITICAL
Worker-3507,Mining Area,34.51,15.05,47.3,7.43,42.74,84.0,Available,SAFE
Worker-3508,Mining Area,53.41,21.14,36.1,1.4,76.07,69.35,Missing,SAFE
Worker-3509,Power Station,40.66,87.77,68.52,6.67,114.41,60.72,Available,WARNING
Worker-3510,Power Station,28.88,59.83,51.36,5.02,41.73,75.82,Missing,WARNING
Worker-3511,Chemical Plant,29.17,34.64,44.08,7.58,61.13,49.98,Available,SAFE
Worker-3512,Assembly Line,35.01,86.48,76.98,5.57,82.93,89.44,Missing,WARNING
Worker-3513,Steel Furnace,64.29,59.17,26.71,4.19,80.93,85.99,Missing,WARNING
